[21:05:12.791] Worker-2 | EventoID=0 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0F Payload[1]=64 Payload[2]=71
[21:08:40.905] Worker-2 | EventoID=673 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=36 Payload[1]=8C Payload[2]=6B
[21:08:41.077] Worker-1 | EventoID=284 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3D Payload[1]=24 Payload[2]=03
[21:08:41.154] Worker-3 | EventoID=674 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=94 Payload[1]=C1 Payload[2]=5E
[21:08:41.510] Worker-1 | EventoID=285 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1D Payload[1]=37 Payload[2]=01
[21:08:41.651] Worker-0 | EventoID=675 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0B Payload[1]=F8 Payload[2]=46
[21:08:41.744] Worker-0 | EventoID=286 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=31 Payload[2]=03
[21:08:41.807] Worker-3 | EventoID=676 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F2 Payload[1]=84 Payload[2]=50
[21:08:42.131] Worker-3 | EventoID=287 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=22 Payload[1]=57 Payload[2]=09
[21:08:42.284] Worker-0 | EventoID=677 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D6 Payload[1]=93 Payload[2]=64
[21:08:42.611] Worker-0 | EventoID=288 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=35 Payload[1]=2F Payload[2]=06
[21:08:42.642] Worker-2 | EventoID=678 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=9E Payload[1]=CF Payload[2]=34
[21:08:42.859] Worker-2 | EventoID=289 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=46 Payload[1]=33 Payload[2]=00
[21:08:42.966] Worker-2 | EventoID=679 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2E Payload[1]=B0 Payload[2]=3F
[21:08:43.170] Worker-2 | EventoID=290 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=2A Payload[2]=05
[21:08:43.356] Worker-1 | EventoID=680 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=45 Payload[1]=91 Payload[2]=5F
[21:08:43.542] Worker-3 | EventoID=291 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=37 Payload[1]=4E Payload[2]=09
[21:08:43.680] Worker-1 | EventoID=681 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EC Payload[1]=A7 Payload[2]=1F
[21:08:44.038] Worker-2 | EventoID=292 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=19 Payload[1]=5A Payload[2]=03
[21:08:44.162] Worker-3 | EventoID=682 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EF Payload[1]=AF Payload[2]=4E
[21:08:44.254] Worker-2 | EventoID=293 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2F Payload[1]=19 Payload[2]=00
[21:08:44.518] Worker-1 | EventoID=683 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=3F Payload[1]=9D Payload[2]=43
[21:08:44.596] Worker-3 | EventoID=294 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2E Payload[1]=3C Payload[2]=03
[21:08:44.689] Worker-2 | EventoID=684 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=85 Payload[1]=5C Payload[2]=24
[21:08:45.060] Worker-0 | EventoID=295 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=49 Payload[1]=2A Payload[2]=06
[21:08:45.060] Worker-1 | EventoID=685 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=4C Payload[1]=46 Payload[2]=57
[21:08:45.168] Worker-0 | EventoID=296 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=30 Payload[1]=77 Payload[2]=04
[21:08:45.418] Worker-2 | EventoID=297 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=30 Payload[1]=24 Payload[2]=09
[21:08:45.433] Worker-3 | EventoID=686 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EC Payload[1]=7E Payload[2]=50
[21:08:45.682] Worker-0 | EventoID=298 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=49 Payload[1]=66 Payload[2]=07
[21:08:45.792] Worker-0 | EventoID=299 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=48 Payload[2]=04
[21:08:45.930] Worker-1 | EventoID=687 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2D Payload[1]=68 Payload[2]=3A
[21:08:46.178] Worker-2 | EventoID=688 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0C Payload[1]=7E Payload[2]=3B
[21:08:46.209] Worker-0 | EventoID=300 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=42 Payload[1]=38 Payload[2]=00
[21:08:46.502] Worker-2 | EventoID=689 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=4A Payload[1]=9F Payload[2]=30
[21:08:46.674] Worker-1 | EventoID=301 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2E Payload[1]=5D Payload[2]=05
[21:08:46.768] Worker-1 | EventoID=690 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=FC Payload[1]=9A Payload[2]=56
[21:08:47.045] Worker-2 | EventoID=302 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1B Payload[1]=41 Payload[2]=01
[21:08:47.124] Worker-2 | EventoID=691 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A5 Payload[1]=EB Payload[2]=6C
[21:08:47.373] Worker-3 | EventoID=303 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3E Payload[1]=23 Payload[2]=01
[21:08:47.545] Worker-2 | EventoID=304 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=25 Payload[1]=27 Payload[2]=02
[21:08:47.593] Worker-3 | EventoID=692 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2D Payload[1]=98 Payload[2]=22
[21:08:47.798] Worker-3 | EventoID=693 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0C Payload[1]=3B Payload[2]=2F
[21:08:47.991] Worker-3 | EventoID=305 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=45 Payload[1]=6F Payload[2]=01
[21:08:48.052] Worker-0 | EventoID=694 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=87 Payload[1]=F2 Payload[2]=3C
[21:08:48.289] Worker-1 | EventoID=306 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=30 Payload[1]=72 Payload[2]=00
[21:08:48.431] Worker-2 | EventoID=695 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=CD Payload[1]=68 Payload[2]=25
[21:08:48.588] Worker-0 | EventoID=307 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=41 Payload[1]=3C Payload[2]=05
[21:08:48.727] Worker-1 | EventoID=696 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D7 Payload[1]=BA Payload[2]=27
[21:08:48.944] Worker-2 | EventoID=308 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=26 Payload[1]=26 Payload[2]=04
[21:08:49.222] Worker-0 | EventoID=697 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=63 Payload[1]=48 Payload[2]=1C
[21:08:49.424] Worker-3 | EventoID=309 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=45 Payload[2]=08
[21:08:49.454] Worker-1 | EventoID=698 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=FE Payload[1]=6C Payload[2]=77
[21:08:49.579] Worker-2 | EventoID=310 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2A Payload[1]=66 Payload[2]=07
[21:08:49.626] Worker-3 | EventoID=699 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=75 Payload[1]=7E Payload[2]=76
[21:08:49.780] Worker-1 | EventoID=311 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3D Payload[1]=15 Payload[2]=05
[21:08:49.827] Worker-3 | EventoID=700 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=BD Payload[1]=B1 Payload[2]=71
[21:08:49.950] Worker-0 | EventoID=312 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2C Payload[1]=41 Payload[2]=09
[21:08:49.966] Worker-1 | EventoID=701 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5B Payload[1]=C4 Payload[2]=38
[21:08:50.246] Worker-3 | EventoID=313 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=45 Payload[2]=03
[21:08:50.309] Worker-2 | EventoID=702 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=DB Payload[1]=7F Payload[2]=59
[21:08:50.542] Worker-3 | EventoID=314 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=5A Payload[2]=04
[21:08:50.726] Worker-1 | EventoID=703 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=4A Payload[1]=B4 Payload[2]=41
[21:08:50.819] Worker-0 | EventoID=315 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=49 Payload[1]=59 Payload[2]=02
[21:08:51.081] Worker-3 | EventoID=704 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=34 Payload[1]=47 Payload[2]=62
[21:08:51.144] Worker-0 | EventoID=316 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=38 Payload[1]=2D Payload[2]=08
[21:08:51.377] Worker-1 | EventoID=317 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=48 Payload[2]=02
[21:08:51.392] Worker-2 | EventoID=705 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=91 Payload[1]=80 Payload[2]=34
[21:08:51.503] Worker-2 | EventoID=318 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=43 Payload[1]=44 Payload[2]=01
[21:08:51.825] Worker-2 | EventoID=706 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EA Payload[1]=4B Payload[2]=63
[21:08:51.980] Worker-0 | EventoID=319 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=33 Payload[1]=43 Payload[2]=02
[21:08:52.012] Worker-1 | EventoID=707 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=CD Payload[1]=9B Payload[2]=75
[21:08:52.277] Worker-3 | EventoID=320 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=36 Payload[1]=6B Payload[2]=07
[21:08:52.292] Worker-0 | EventoID=708 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5C Payload[1]=CF Payload[2]=4D
[21:08:52.604] Worker-3 | EventoID=709 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=45 Payload[1]=E2 Payload[2]=26
[21:08:52.758] Worker-1 | EventoID=321 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=20 Payload[1]=45 Payload[2]=03
[21:08:52.773] Worker-2 | EventoID=710 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=08 Payload[1]=75 Payload[2]=2D
[21:08:53.176] Worker-1 | EventoID=322 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=26 Payload[1]=6D Payload[2]=08
[21:08:53.207] Worker-2 | EventoID=711 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=04 Payload[1]=50 Payload[2]=42
[21:08:53.395] Worker-1 | EventoID=323 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=21 Payload[1]=1A Payload[2]=07
[21:08:53.473] Worker-3 | EventoID=712 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=83 Payload[1]=61 Payload[2]=6E
[21:08:53.535] Worker-2 | EventoID=324 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=45 Payload[1]=59 Payload[2]=02
[21:08:53.706] Worker-0 | EventoID=713 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=70 Payload[1]=38 Payload[2]=72
[21:08:53.891] Worker-3 | EventoID=325 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=24 Payload[1]=6A Payload[2]=03
[21:08:54.094] Worker-3 | EventoID=326 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=21 Payload[2]=04
[21:08:54.126] Worker-0 | EventoID=714 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2B Payload[1]=4F Payload[2]=71
[21:08:54.519] Worker-2 | EventoID=715 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=AF Payload[1]=8F Payload[2]=3D
[21:08:54.534] Worker-3 | EventoID=327 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2C Payload[1]=3C Payload[2]=04
[21:08:54.627] Worker-2 | EventoID=716 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=46 Payload[1]=63 Payload[2]=76
[21:08:54.992] Worker-0 | EventoID=328 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=20 Payload[1]=2C Payload[2]=02
[21:08:55.120] Worker-1 | EventoID=717 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=58 Payload[1]=72 Payload[2]=3C
[21:08:55.245] Worker-2 | EventoID=329 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=60 Payload[2]=06
[21:08:55.523] Worker-3 | EventoID=718 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A2 Payload[1]=67 Payload[2]=60
[21:08:55.632] Worker-3 | EventoID=330 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=40 Payload[1]=40 Payload[2]=09
[21:08:55.925] Worker-3 | EventoID=719 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=3E Payload[1]=46 Payload[2]=65
[21:08:55.955] Worker-0 | EventoID=331 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=34 Payload[1]=65 Payload[2]=08
[21:08:56.173] Worker-0 | EventoID=332 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=24 Payload[1]=4B Payload[2]=00
[21:08:56.357] Worker-3 | EventoID=333 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=29 Payload[1]=54 Payload[2]=09
[21:08:56.418] Worker-1 | EventoID=720 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=79 Payload[1]=41 Payload[2]=60
[21:08:56.632] Worker-1 | EventoID=334 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=48 Payload[1]=23 Payload[2]=08
[21:08:56.817] Worker-0 | EventoID=721 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=61 Payload[1]=60 Payload[2]=6C
[21:08:57.048] Worker-1 | EventoID=335 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=3B Payload[2]=07
[21:08:57.110] Worker-3 | EventoID=722 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=DF Payload[1]=9E Payload[2]=45
[21:08:57.325] Worker-3 | EventoID=723 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C1 Payload[1]=81 Payload[2]=21
[21:08:57.371] Worker-1 | EventoID=336 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2F Payload[1]=5E Payload[2]=00
[21:08:57.590] Worker-1 | EventoID=337 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1C Payload[1]=27 Payload[2]=05
[21:08:57.653] Worker-3 | EventoID=724 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=09 Payload[1]=4E Payload[2]=6C
[21:08:57.889] Worker-0 | EventoID=338 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=43 Payload[1]=36 Payload[2]=02
[21:08:57.998] Worker-0 | EventoID=339 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1E Payload[1]=47 Payload[2]=05
[21:08:58.044] Worker-2 | EventoID=725 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=26 Payload[1]=C3 Payload[2]=19
[21:08:58.400] Worker-3 | EventoID=726 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B2 Payload[1]=DD Payload[2]=27
[21:08:58.461] Worker-1 | EventoID=340 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=24 Payload[1]=5F Payload[2]=01
[21:08:58.524] Worker-0 | EventoID=727 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E0 Payload[1]=D1 Payload[2]=31
[21:08:58.758] Worker-1 | EventoID=728 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=9F Payload[1]=AB Payload[2]=34
[21:08:58.852] Worker-0 | EventoID=341 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3A Payload[1]=15 Payload[2]=04
[21:08:59.006] Worker-2 | EventoID=342 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=36 Payload[1]=77 Payload[2]=06
[21:08:59.084] Worker-1 | EventoID=729 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=48 Payload[1]=E0 Payload[2]=72
[21:08:59.115] Worker-2 | EventoID=343 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=36 Payload[1]=5F Payload[2]=09
[21:08:59.240] Worker-3 | EventoID=344 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=44 Payload[1]=35 Payload[2]=07
[21:08:59.364] Worker-0 | EventoID=730 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D7 Payload[1]=7B Payload[2]=1D
[21:08:59.706] Worker-1 | EventoID=345 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2A Payload[1]=74 Payload[2]=00
[21:08:59.737] Worker-2 | EventoID=731 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=CC Payload[1]=63 Payload[2]=43
[21:08:59.907] Worker-0 | EventoID=732 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=88 Payload[1]=47 Payload[2]=35
[21:09:00.143] Worker-1 | EventoID=346 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=37 Payload[2]=09
[21:09:00.159] Worker-2 | EventoID=733 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=46 Payload[1]=8A Payload[2]=56
[21:09:00.609] Worker-3 | EventoID=734 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=34 Payload[1]=8A Payload[2]=28
[21:09:00.625] Worker-0 | EventoID=347 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=25 Payload[1]=5A Payload[2]=05
[21:09:00.842] Worker-0 | EventoID=348 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=48 Payload[1]=2A Payload[2]=03
[21:09:01.074] Worker-1 | EventoID=735 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B5 Payload[1]=76 Payload[2]=6D
[21:09:01.291] Worker-1 | EventoID=349 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=36 Payload[1]=16 Payload[2]=00
[21:09:01.337] Worker-2 | EventoID=736 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=14 Payload[1]=B0 Payload[2]=47
[21:09:01.601] Worker-0 | EventoID=350 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=47 Payload[2]=07
[21:09:01.693] Worker-3 | EventoID=737 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0E Payload[1]=8F Payload[2]=38
[21:09:01.802] Worker-3 | EventoID=351 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=24 Payload[1]=73 Payload[2]=08
[21:09:02.112] Worker-3 | EventoID=738 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=9B Payload[1]=A3 Payload[2]=65
[21:09:02.173] Worker-2 | EventoID=352 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1A Payload[1]=17 Payload[2]=07
[21:09:02.625] Worker-3 | EventoID=739 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=FE Payload[1]=94 Payload[2]=26
[21:09:02.625] Worker-0 | EventoID=353 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=35 Payload[1]=69 Payload[2]=02
[21:09:02.921] Worker-1 | EventoID=354 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2F Payload[1]=52 Payload[2]=03
[21:09:02.998] Worker-1 | EventoID=740 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7C Payload[1]=99 Payload[2]=1E
[21:09:03.122] Worker-2 | EventoID=355 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1A Payload[1]=16 Payload[2]=07
[21:09:03.230] Worker-2 | EventoID=741 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D3 Payload[1]=F6 Payload[2]=3E
[21:09:03.600] Worker-0 | EventoID=356 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2E Payload[1]=39 Payload[2]=04
[21:09:03.736] Worker-1 | EventoID=357 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1C Payload[1]=63 Payload[2]=00
[21:09:03.736] Worker-2 | EventoID=742 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=17 Payload[1]=46 Payload[2]=14
[21:09:03.908] Worker-0 | EventoID=743 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EE Payload[1]=45 Payload[2]=45
[21:09:04.018] Worker-0 | EventoID=358 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1D Payload[1]=20 Payload[2]=05
[21:09:04.065] Worker-1 | EventoID=744 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=87 Payload[1]=F4 Payload[2]=66
[21:09:04.223] Worker-0 | EventoID=745 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=20 Payload[1]=EF Payload[2]=69
[21:09:04.332] Worker-0 | EventoID=359 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2C Payload[1]=6B Payload[2]=02
[21:09:04.470] Worker-3 | EventoID=746 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A4 Payload[1]=67 Payload[2]=38
[21:09:04.640] Worker-0 | EventoID=360 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=32 Payload[2]=05
[21:09:04.886] Worker-3 | EventoID=361 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=42 Payload[1]=62 Payload[2]=05
[21:09:04.902] Worker-1 | EventoID=747 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E8 Payload[1]=C9 Payload[2]=6C
[21:09:05.290] Worker-0 | EventoID=748 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2E Payload[1]=CA Payload[2]=32
[21:09:05.306] Worker-3 | EventoID=362 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=4A Payload[2]=02
[21:09:05.507] Worker-0 | EventoID=363 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=48 Payload[1]=71 Payload[2]=05
[21:09:05.755] Worker-1 | EventoID=749 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EC Payload[1]=D5 Payload[2]=15
[21:09:05.895] Worker-2 | EventoID=364 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2C Payload[1]=4C Payload[2]=05
[21:09:06.067] Worker-3 | EventoID=750 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=BF Payload[1]=DD Payload[2]=38
[21:09:06.208] Worker-2 | EventoID=751 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=9D Payload[1]=9D Payload[2]=24
[21:09:06.394] Worker-3 | EventoID=365 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=33 Payload[1]=6F Payload[2]=06
[21:09:06.532] Worker-2 | EventoID=752 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=BE Payload[1]=49 Payload[2]=5E
[21:09:06.734] Worker-1 | EventoID=753 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EE Payload[1]=A7 Payload[2]=65
[21:09:06.858] Worker-2 | EventoID=366 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1A Payload[1]=21 Payload[2]=08
[21:09:07.182] Worker-2 | EventoID=754 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E1 Payload[1]=8C Payload[2]=6D
[21:09:07.228] Worker-0 | EventoID=367 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=66 Payload[2]=04
[21:09:07.553] Worker-0 | EventoID=368 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1C Payload[1]=26 Payload[2]=04
[21:09:07.664] Worker-0 | EventoID=755 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C0 Payload[1]=F8 Payload[2]=49
[21:09:07.928] Worker-2 | EventoID=369 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=38 Payload[1]=35 Payload[2]=09
[21:09:07.928] Worker-1 | EventoID=756 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=BE Payload[1]=4E Payload[2]=6B
[21:09:08.334] Worker-3 | EventoID=757 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=72 Payload[1]=35 Payload[2]=2E
[21:09:08.380] Worker-0 | EventoID=370 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1C Payload[1]=14 Payload[2]=07
